"id";"bookName";"author";"publication";"language";"location";"numberOfCopies";"createdDateTime";"lastUpdatedDateTime"
"1f9ccc1d-f78d-4f8d-bf5d-eedc68dd6bde";"Mokshmala Praveshika";"Brahmachari Shri Govardhandas Ji";"Shrimad Rajchandra Mumukshu (Anuyayi) Mandal";"Gujarati";"Rack 1 - Aisle 4";1;"2021-09-04 18:28:11";"2021-09-04 18:28:11"
"1fb62d0f-fa52-47b8-9997-de6d08082de0";"Save The Animals 101 Easy Things You Can Do";"Ingrid Newkirk";"Warner Books";"English";"Rack 6 - Aisle 4";2;"2021-12-05 20:01:16";"2021-12-05 20:01:16"
"20215dce-b4a6-4dbb-abfb-e6febee7ea6d";"Atma The Self";"Muni Sri Punyadarsan Vijayji";"Sanmarg Prakashan";"English";"Rack 7 - Aisle 3";1;"2022-02-13 22:01:37";"2022-02-13 22:01:37"
"2027943a-1da8-40e1-98ee-f603b0cefc3a";"Ahimsa The Science Of Peace";"Surendra Bothara";"Prakrit Bharati Academy";"English";"Rack 8 - Aisle 2";1;"2022-02-06 21:40:39";"2022-02-06 21:40:39"
"20a4a950-348b-4430-b778-b6846911b0c5";"Samadhi Sopan Tatha Patra Shatak";"Shri B. Govardhandasji";"Ravjibhai Chaganbhai Desai";"Gujarati";"Rack 2 - Aisle 2";2;"2021-09-19 18:01:06";"2021-09-19 18:01:06"
"20e77fe9-3ffe-4a51-90e9-404b8f4eecf5";"Shri Samadhi Sopan Tatha Shrimad Rajchandra Vachnamrut";"Shri B. Govardhandasji";"Shrimad Rajchandra Aashram Agas";"Gujarati";"Rack 2 - Aisle 2";5;"2021-09-19 18:02:58";"2021-09-19 18:02:58"
"20ecfbf8-c5c2-4a7b-a18c-0f31bdbe6ca5";"Maran Mahotsav";"Ba.Br.Shri Gokudbhai Shah";"Sahjatma Swarup Paramguru Trust";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:32:04";"2021-12-25 19:32:04"
"2177c966-0c4e-42d3-b3a4-2b189fe6f811";"Glossary Of Jaina Terms";"DR. N.L Jain Rewa";"Jain International";"English";"Rack 6 - Aisle 2";6;"2021-11-21 21:18:38";"2021-11-21 21:18:38"
"21c86888-04b6-427e-86a2-15f68f31dc64";"Jivan Vaibhav";"Pan. Shri Vinaychandraji Maharaj";"Shri Vardhman Sthanakwasi Jain Sangh";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-12 20:42:43";"2021-12-12 20:42:43"
"220c3e32-ff37-435f-b52f-b46294e02166";"Life Force";"Michael Tobiss";"Printed In the USA.";"English";"Rack 8 - Aisle 1";1;"2022-02-06 20:18:11";"2022-02-06 20:18:11"
"221c394f-187c-4a06-8066-b65d25175639";"The Jain Cosmology";"Collette Caillat & Ravi Kumar";"Publishers Basel Paris New Delhi";"English";"Rack 6 - Aisle 5";1;"2021-12-18 20:44:28";"2021-12-18 20:44:28"
"222b09ca-3f85-430e-acfe-a4ca5cdee1c8";"Jinpuja";"";"Shrimad Rajchandra Ashram";"English";"Rack 7 - Aisle 1";1;"2021-12-25 19:45:14";"2021-12-25 19:45:14"
"222c1b66-64b9-473b-95a8-78e79b4c4253";"Sadhna Marg";"Shrimad Laghurajswami";"Pravinbhai P. Desai";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 21:31:17";"2022-01-23 21:31:17"
"226e9bc2-633e-4b0f-b43a-679b3ed915e2";"Puja Sangrah";"Bhupendrabhai Champaklal Shah";"Jain Samaj of USA";"Gujarati";"Rack 2 - Aisle 2";2;"2021-09-19 17:38:53";"2021-09-19 17:38:53"
"235b0428-daa1-42bc-8dcc-b235a1486632";"Mokshmala";"Shrimad Rajchandra Ravjibhai";"Shrimad Rajchandra Aashram Agas";"Gujarati";"Rack 1 - Aisle 4";8;"2021-09-04 18:33:11";"2021-09-04 18:33:11"
"23b3695c-0230-465f-bd59-8e68f2059200";"Prashna Pradip";"Pandit Ratna Munishri Janakrayji Maharaj tatha Prakand Abhyasi Manoharlalji Maharaj";"Shri Dashashrimadi Sthanakvasi Jain Sangh";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-05 19:40:32";"2021-12-05 19:40:32"
"23db8aaa-192d-4124-b125-62a2fcc583e4";"The Licchavis";"Dr Hit Narayan Jha";"The Chowkhamba Sanskrit Series Office";"English";"Rack 6 - Aisle 1";2;"2021-11-27 19:57:17";"2021-11-27 19:57:17"
"24706912-b54a-430b-aa17-27e9b7f8c37a";"UpdeshPraasad - Volume 1";"Shri Virat";"Virat Prakashan Mandir";"Gujarati";"Rack 2 - Aisle 4";1;"2021-09-19 21:30:58";"2021-09-19 21:30:58"
"24dd19f1-1980-4c0f-913e-eaab7a0f6c02";"Namriyate";"Shri Priyadarshan";"Shri Vishwakalyan Prakashan Trust : Mehsana";"Gujarati";"Rack 4 - Aisle 3";2;"2021-11-21 21:42:46";"2021-11-21 21:42:46"
"2547e772-40c2-497e-8b19-5e9557de3d63";"Shri Jain Ramayan Vol - 5";"Shrimad Vijay Ramchandrasurishwarji Maharaj";"Shri Jain Pravachan Pracharak Trust, Mumbai - 2";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 20:37:02";"2021-12-26 20:37:02"
"25bb20e7-f240-4ba2-b2fa-4a2ae6b41139";"The Mother Education Part Two";"Sri Aurobindo Ashram";"Sri Aurobindo Ashram";"English";"Rack 7 - Aisle 3";1;"2022-02-13 21:43:14";"2022-02-13 21:43:14"
"25ccaec4-c4be-4a0b-a3cc-ae15c9b25bdc";"Pravachan Ratnakar Volume 5";"Pujya Gurudev Shri Kanji Swami";"Kund Kund Kahan Parmagam Pravachan Trust";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:21:26";"2021-10-03 20:21:26"
"25e051a0-bcad-4771-84b8-d9a65bfae945";"Shri Asthapad Maha Tirth Granth II";"Dr. Rajnikant Shah";"Jain Center of America Inc.";"English";"Rack 6 - Aisle 5";1;"2021-12-18 19:35:53";"2021-12-18 19:35:53"
"25f53b27-f2fe-474f-afad-08bc6ec6cb08";"95 Tachukdi Kathao";"Munishri ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 17:51:39";"2021-11-06 17:51:39"
"26954478-3193-46bc-99db-ca56e6ac58ce";"Aalochanadi Pad Sangrah (Sankshipt)";"Shrimad Rajchandra Ashram";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-16 17:06:14";"2021-10-16 17:06:14"
"26da47a5-2fbe-40fb-b677-58b8e6e0209e";"Jaina Theory of Mutiple Facets of Reality And Truth";"Nagin J. Shah";"Motilal Banarsidass Publisher Private Limited & Bhogilal Leherchand Institute of Indology";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:26:10";"2021-12-26 20:26:10"
"26e24e8d-ac82-413a-ae2f-60e404bb40a6";"The Path of Arhat";"T.U. Mehta";"Pujya Sohanalala Smaraka Parsvanatha Sodhapitha";"English";"Rack 8 - Aisle 3";1;"2022-02-13 21:58:56";"2022-02-13 21:58:56"
"270b62d1-1f38-46d6-a520-e97d8265aa9e";"Shri Kevadi Prabhu no saath - Volume 5";"Saryu Rajni Mehta";"Shreyas Pracharak Sabha ";"Gujarati";"Rack 1 - Aisle 5";1;"2021-08-15 17:19:59";"2021-08-15 17:19:59"
"270f7ce9-102f-455d-bacd-88a21a1f9931";"Hinduism A Brief Outline Of Its Framework";"Swami Mukhyananda";"Sharada Press";"English";"Rack 8 - Aisle 2";1;"2022-02-06 20:31:01";"2022-02-06 20:31:01"
"272d9f6e-7201-49b2-aa7f-96fc13a003ad";"Shri Mahaviracharya's Ganitasarasangraha";"Dr.Mrs Padmavathamma, Mysore";"Shri Siddhantakirthi Granthamala";"English";"Rack 7 - Aisle 5";1;"2022-02-06 18:59:18";"2022-02-06 18:59:18"
"27c403a5-864d-4a64-82a9-3bde1b19aa7c";"Aahaar Ej Aaushadh";"Madhav Chaudhary";"J. L. Gala Publishers";"Gujarati";"Rack 3 - Aisle 2";1;"2021-10-30 19:00:24";"2021-10-30 19:00:24"
"28a88d62-551a-4c96-8819-f396095da108";"Jain Vishwakosh - Volume 1";"Shri Uvasaggaharam Sadhna Trust";"Shri Uvasaggaharam Sadhna Trust";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:18:49";"2021-10-10 18:18:49"
"28e515c8-d09a-48b1-bd04-74159e58afa1";"Navkar Sadhana";"Jasu Kapasi";"Jasu Kapasi";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:30:27";"2021-10-10 18:30:27"
"28f478bd-829a-45ba-a960-154c1cfdc2db";"Vyathana Vitak";"Joseph Macwan";"R.R.Sheth ni Company";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 20:54:49";"2021-12-26 20:54:49"
"29141e24-6eff-4796-b620-7ea7504994bd";"Bhagwane Bhakhya Bhavina Lekh!";"Vijay Ramchandrasurishwarji Maharaja";"Smrutimandir Anjan-Pratishtha Mahotsav Samiti";"Gujarati";"Rack 4 - Aisle 4";2;"2021-12-11 21:36:23";"2021-12-11 21:36:23"
"29514f4e-2cb3-4b74-817a-0a3384483865";"Apna Bhangwanto Chovish Tirthankar";"Br.Harilal Jain";"Shri Kahansmruti Prakashan Sant Sanidhya Akhil Bhartiya Jain Yuva Federation";"Gujarati";"Rack 5 - Aisle 4";1;"2022-02-13 21:07:22";"2022-02-13 21:07:22"
"29f96807-eb03-40c6-ac63-c39a53e0c082";"Samkitna Sadsath Bolni Sajhay";"Dhirajlal Dahyalal Mehta";"Jain Dharma Prasaran Trust";"Gujarati";"Rack 1 - Aisle 1";8;"2021-08-21 17:50:06";"2021-08-21 17:50:06"
"2a37ec01-cd45-4596-81fb-5c745ee14767";"Yogvishika";"Dhirajlal Dahyalal Mehta";"Dhirajlal Dahyalal Mehta";"Gujarati";"Rack 2 - Aisle 1";8;"2021-09-18 22:30:37";"2021-09-18 22:30:37"
"2a822871-78b8-4b21-98f9-730e2df23a41";"Tatvagyan Na Tipa - Volume 3";"Shri Pravinbhai C. Shah";"Dr. Kanubhai Sheth";"Gujarati";"Rack 2 - Aisle 4";7;"2021-09-19 22:08:23";"2021-09-19 22:08:23"
"2a9ef9d8-9706-4194-b451-862b5acf8d10";"Samyagdarshan";"Bhikhalal Girdharlal Sheth";"Shrimati Jivibai Umarshi Savla P. Che. Trust";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 20:51:36";"2022-01-23 20:51:36"
"2aa1ee40-4d87-44fc-a49d-b948dda7876e";"Dr. Ramanlal C. Shah Sahitya Saurabh - Volume 3 'Jain Charitra Darshan'";"Dr. Ramanlal C. Shah";"Shri Mumbai Jain Yuvak Sangh";"Gujarati";"Rack 2 - Aisle 3";1;"2021-09-19 20:40:48";"2021-09-19 20:40:48"
"2b4439ba-524a-4f26-a07e-9fe87eee5525";"Vasantagauravam";"M. D. Vasantha Raj";"Vakils, Feffer and Simons ltd";"English";"Rack 7 - Aisle 5";1;"2022-01-30 20:38:09";"2022-01-30 20:38:09"
"2b7da913-20ad-4543-8abf-1b5a7709e32b";"Navu darshan Navo Samaj";"Ganadhipati Tulsi";"Anekant Bharti Prakashan";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 21:43:33";"2021-12-11 21:43:33"
"2b96f462-6026-4ac7-8bee-b75127e20099";"Jyotirdharni Jeevangatha";"Pannalal Shah";"JAINA";"Gujarati";"Rack 3 - Aisle 3";7;"2021-10-09 20:22:14";"2021-10-09 20:22:14"
"2bd5396a-86a1-4a7e-8915-dc5826b13ed3";"The Buddha's Art of Healing";"John F. Avedon";"Rizzoli International Publications Inc.";"English";"Rack 6 - Aisle 5";1;"2021-12-18 20:38:52";"2021-12-18 20:38:52"
"2be5db3a-b018-4803-8c9a-38dbe613557a";"Kavya-Amrut-Zarna";"Shrimad Rajchandra Aashram";"Shrimad Rajchandra Aashram";"Gujarati";"R3 I3";1;"2021-10-23 19:33:19";"2021-10-23 19:33:19"
"2bfd29c9-666a-425e-be11-c82088243059";"Maari Mangalyatra ";"Sunandaben Vora";"Anandsumangal Parivaar";"Gujarati";"Rack 3 - Aisle 2";2;"2021-10-31 17:41:46";"2021-10-31 17:41:46"
"2d4679b0-cecb-4a46-888d-531f476a85d6";"The Jaina Iconography";"B. C. Bhattacharya";"Indological Publishers & Booksellers";"English";"Rack 6 - Aisle 4";2;"2021-12-05 20:12:28";"2021-12-05 20:12:28"
"2d6fe4bc-3a5d-4637-bb99-8aa9958a4e52";"The Life Of H.H.Laghurajswami";"Manu Doshi";"Shrimad Rajchandra Ashram";"English";"Rack 6 - Aisle 3";2;"2021-11-27 20:47:10";"2021-11-27 20:47:10"
"2d94f119-fba2-49d1-a7e5-bcc17007b143";"Carve It On Your Heart";"Vijay Ratnasundersurishwarji Maharaj Saheb";"Ratnatrayee Trust";"English";"Rack 6 - Aisle 1";1;"2021-11-14 21:18:01";"2021-11-14 21:18:01"
"2d995cca-0b9d-468f-93f5-3af122234665";"Makandiya Putro Volume - 2";"Ba.Br.Vidushi Lilavatibai Mahasatiji";"A.Sau.Ranjanlaxmi Chandulal Shah";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 20:44:51";"2021-11-27 20:44:51"
"2dafe04f-ebcb-4b04-b3d6-7f32fb9add1d";"Mokshmala Praveshika";"Brahmachari Shri Govardhandas Ji";"Manubhai B. Modi";"Gujarati";"Rack 1 - Aisle 4";1;"2021-09-04 18:27:27";"2021-09-04 18:27:27"
"2defce40-fcac-4a02-8abc-d076ece49ea6";"Aso panch namokaro";"Yuvacharya Mahapragya";"Anekant Bharti Prakashan";"Gujarati";"Rack 5 - Aisle 3";1;"2022-02-06 21:28:24";"2022-02-06 21:28:24"
"2df404a3-27b9-47db-a865-0f56cba73073";"Jainagam Navneet 7 - Mithi Mithi Lage Chhe Mahavirni Deshna - Tatva Shashtra 3";"Munishri Prakashchandra Ji";"Jainagam Navneet Prakashan Samiti, Surendranagar";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 20:00:41";"2022-01-23 20:00:41"
"2e467eda-7b2a-4d32-bc8e-7983cd7431a0";"Jain Dharmana Maulik Sidhanto(Sankshipt)";"Dhirajlal Dahyalal Mehta";"Jigyasu Mumukshu";"Gujarati";"Rack 3 - Aisle 3";3;"2021-10-30 19:19:20";"2021-10-30 19:19:20"
"2e607840-cfde-4d2b-876a-5ad6322e8db0";"Essense of Jainism";"Manubhai Doshi";"Indira Mansukhlal Doshi Memorial Trust";"English";"Rack 6 - Aisle 4";2;"2021-12-11 20:13:11";"2021-12-11 20:13:11"
"2ecf7651-6b11-4832-98cd-5406287773a8";"Jain Drashti E Gita Darshan - Volume 1";"Mahesh Mudranalay";"Mahavir Sahitya Prakashan Mandir";"Gujarati";"Rack 2 - Aisle 1";1;"2021-09-18 20:30:03";"2021-09-18 20:30:03"
"2ed89add-39d7-42d4-966d-83c68f934e83";"Sapttikanama - Volume 6";"Dhirajlaal Dhyalal Mehta";"Shri Jain Dharmaprasharan Trust";"Gujarati";"R3 I3";1;"2021-10-23 18:52:04";"2021-10-23 18:52:04"
"2f032dae-3ab0-4595-9214-df68a2705419";"Jainism: Through Science";"Munishri Nandi Jhoshavijayji";"Shri Mahavira Jaina Vidyalaya";"English";"Rack 8 - Aisle 1";5;"2022-02-06 19:18:13";"2022-02-06 19:18:13"
"2f392df0-2ecd-42c2-895a-92ac68b40030";"Apurva Avsar Kyare Thaisu Bahyantar Nigranth Jo...";"Shrimad Rajchandra Gyanmandir Trust";"Shrimad Rajchandra Trust";"Gujarati";"Rack 5 - Aisle 2";2;"2022-01-23 20:54:43";"2022-01-23 20:54:43"
"2f5d66fa-e0d5-4cab-9c1d-56e5ca5ca82f";"Safal Sukani Volume 2";"Puiya Shardabai Mahasatiji's";"Shri shadra Ratna Vividi Lakshi Charitable Trust";"English";"Rack 6 - Aisle 3";2;"2021-11-27 20:34:57";"2021-11-27 20:34:57"
"2f69a19c-b0c6-4b74-813b-51d9320fc21b";"Jain PrashnottarMala";"Dhirajlal Dahyalal Mehta";"Jain Dharma Prasaran Trust - Surat";"Gujarati";"Rack 2 - Aisle 3";2;"2021-09-19 20:16:49";"2021-09-19 20:16:49"
"2fc17928-3a4b-4397-9580-972b162dbd92";"Sramana Bhagvan Mahavira";"K. C. Lalwani";"Minerva Associates (Publications) Pvt. Ltd";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:51:53";"2021-12-26 20:51:53"
"3015c522-29b5-4c62-867c-46c4895bb914";"Vigyan Ane Adhyatma";"Muni Shri Amrendravijayji";"Atmajagruti Trust";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 20:51:48";"2021-12-25 20:51:48"
"30217093-2a63-4e6c-baa6-1502c8d8f8c0";"Prakrit Narrative Literature Origin and Growth";"Dr. Jagdishchandra Jain";"Munshiram Manoharlal Publishers Pvt. Ltd.";"English";"Rack 7 - Aisle 4";2;"2022-01-16 20:08:47";"2022-01-16 20:08:47"
"3030dec2-790f-4fc2-b817-e146d7cf070a";"Muni Tari Ruchi Nyari...";"Panyas Ratnasundarvijay";"Ratnatrayi Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 19:35:16";"2021-11-06 19:35:16"
"30ab72a4-bea0-4b32-a1e0-49bae39fd8fc";"Twelve Facets Of Reality: The Jain Path To Freedom";"Gurudev Shree Chitrabhanu";"Jain Mediatation International Center";"English";"Rack 6 - Aisle 3";2;"2021-11-27 21:32:52";"2021-11-27 21:32:52"
"30ae41ea-f088-483a-a053-f6c827aede34";"Shrimad Rajchandra Vachnamrutji Shabhratnakosh";"Shri Sudhaben";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:32:35";"2021-10-03 20:32:35"
"30b7ffe2-ef12-42f8-9279-7e3d41f8aa55";"Shri Jain Tatvasaar";"Muni Shri Niranjan";"Shri A. Bha. Swe. Sthnakvaasi Jain Conference";"Gujarati";"R3 I3";2;"2021-10-23 18:57:33";"2021-10-23 18:57:33"
"30c2b185-d46d-4cd5-9f38-2da611a955aa";"Ben! Tu Sanskruti Taraf Paachhi Fur...";"Pandit ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 17:54:02";"2021-11-06 17:54:02"
"30f0fd63-4cfb-4f97-be13-fb4d0e573b7d";"Shantipath Darshan - Volume 1";"Sunandaben Vohra";"Shrimad Rajchandra Adhyatmik Satsang Sadhna Kendra";"Gujarati";"Rack 3 - Aisle 1";1;"2021-10-09 20:35:02";"2021-10-09 20:35:02"
"3169034b-5303-4e98-a6f9-453007a665a2";"Shrimad Rajchandra Smruti Bindu";"Govindji Jeevraj Lodaya";"Hemsmruti";"Gujarati";"R3 I3";1;"2021-10-23 19:59:02";"2021-10-23 19:59:02"
"32be6d5b-b55a-4b11-9557-1ecbb6b182cb";"Sharda Saurabh Vol - 1";"Pujya Shardabai Mahasatiji";"Shri Krishna Jain";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 22:16:24";"2021-11-27 22:16:24"
"32c8c5e5-b384-4029-a686-f86ac86036de";"Behanshri Na Vachnamrut";"Pujya Behanshri Champaben";"Shri Digambar Jain Swadhyay Mandir Trust";"Gujarati";"Rack 2 - Aisle 4";3;"2021-09-19 22:03:33";"2021-09-19 22:03:33"
"33518e2d-fa07-4d32-bb66-f09285b49856";"Karmavada na Rahasyo";"Chandrahas Trivedi";"Gurjar Agency";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 18:51:36";"2021-12-25 18:51:36"
"33998e44-a1cb-44ab-a523-75093a262c17";"Shrimad Rajchandra";"Shrimad Rajchandra Ashram";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-30 23:03:58";"2022-01-30 23:03:58"
"33d43bbc-51bb-416a-8f1a-f527afc94e12";"Shri Jain Gyansagar";"Kishorchandra Ramniklal Sheth";"Jain Saurabh - Karyalay";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 19:57:34";"2022-01-23 19:57:34"
"3484934c-6350-4403-b4ce-f7d925449c67";"'Mere Avgun Chitta Na Dhara......'";"Acharya Yashovijay Suri";"Shri Bhidbhanjan Parshwanath Jain Sangh";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 20:18:50";"2022-02-13 20:18:50"
"34cc1547-1d15-4ead-8287-c601b879c10b";"Shudh Samkitna Sarnamu";"Shrimad Rajchandra Gyanmandir Trust";"Shrimad Rajchandra Gyanmandir Trust";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-30 23:08:47";"2022-01-30 23:08:47"
"3514bc68-6917-436f-8b39-074a9b475225";"Bhakt Surdasna Pado";"Sastu Sahitya Vardhak Karyalay";"Sastu Sahitya Vardhak Karyalay";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 19:08:47";"2021-11-27 19:08:47"
"3582a331-4d00-4b28-ba65-3680e0be70c1";"Preksha Dhyana: Theory And Practice";"Yuvacharya Mahaprajna";"Jain Vishva Bharati";"English";"Rack 8 - Aisle 1";2;"2022-02-13 20:40:13";"2022-02-13 20:40:13"
"35d2d81f-4fc6-4c79-8b65-d0ed4e882148";"Sambodhi - Volume XXX";"Jitendra B. Shah";"L. D. Institute of Indology";"English";"Rack 6 - Aisle 4";1;"2021-12-05 19:11:08";"2021-12-05 19:11:08"
"35eb9453-567a-40db-b5c8-c722ee574f57";"Brahmacharya";"Munishri ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 18:15:50";"2021-11-06 18:15:50"
"3627aa90-840d-4b03-b14b-619620a6b493";"Jainism by Vividus - 2nd Edition";"Ramnik V. Shah";"Jyotishikha Press";"English";"Rack 7 - Aisle 4";4;"2022-01-16 20:23:29";"2022-01-16 20:23:29"
"362eece1-e09b-4a05-a9bc-7261b3f03ae1";"Jainism A way of Life";"Vindo Kapasi";"Sarvoday Offset";"English";"Rack 6 - Aisle 5";1;"2021-12-18 20:06:54";"2021-12-18 20:06:54"
"367b6232-14c3-4cfb-9c8e-d68cb8e1e809";"Gujarati Wedding Rituals";"Mala K. Makan";"Harry's Printers";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:15:39";"2021-11-21 21:15:39"
"36cefcbc-cf4b-4f57-828f-507e9dcf7347";"Chaturth Karmagranth";"Dhirajlal Dahyalal Mehta";"Jain Dharma Prasaran Trust - Surat";"Gujarati";"Rack 1 - Aisle 1";4;"2021-09-04 15:48:18";"2021-09-04 15:48:18"
"36ee218d-6930-4641-9a56-c5f149a5124f";"Religion and Philosophy of the Jainas";"Virchand Gandhi";"Jain International";"English";"Rack 7 - Aisle 2";3;"2021-12-25 20:49:05";"2021-12-25 20:49:05"
"370190f9-e4a7-4348-9095-0145048f6b9f";"Tunkama Tunki Yatra The Shortest Journey";"Sunil Gandhi";"N.M.Thakkarni Company";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 20:25:43";"2022-02-13 20:25:43"
"370364df-4b1c-42fe-8a2c-1f4b5975f9ed";"Gangasati nu Adhyatma Darshan";"Bhandev";"Pravin Pustak Bhandar";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 21:48:51";"2021-12-11 21:48:51"
"3811e711-8c69-4ca0-98c3-1dd9e11384a9";"Karamat Aangadini, Masti Sangeetni";"Panyas Ratnasundarvijay Gani";"Ratnatrayi Trust";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 20:08:29";"2022-01-23 20:08:29"
"386003f4-3698-4a65-ac1a-53c08d852563";"Stories In My Neighbour's Faith";"Susan L. Scott";"United Church Publishing House";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:30:59";"2021-11-21 21:30:59"
"386441ef-237b-493e-9ddc-0b5971f29f72";"Labdhi tana Bhandar";"Sunandaben Vohra";"Jain Centre New Jersey";"Gujarati";"Rack 1 - Aisle 2";6;"2021-09-04 16:07:33";"2021-09-04 16:07:33"
"38c80ebd-492a-4da7-9e56-13b8ab3075a4";"Karmagranth - Volume 1:3";"Acharya Shri Vijay VirshekharSuri";"Bhartiya Prachyatatva Prakashan Samiti";"Gujarati";"Rack 1 - Aisle 1";1;"2021-08-21 15:48:22";"2021-08-21 15:48:22"
"38f8f227-a574-45d4-84a9-0a0aee7a91c7";"Tatvarthdhigam Sutra(Sankshipt Gujarati Vivechan)";"Dhirajlal Dahyalal Mehta";"Jain Dharma Prasaran Trust";"Gujarati";"Rack 3 - Aisle 3";1;"2021-10-30 19:13:53";"2021-10-30 19:13:53"
"393fad0a-6039-4601-8637-3ec9029b8d3b";"Sravana Belgola";"s.settar";"Ruvari";"English";"Rack 6 - Aisle 1";2;"2021-11-27 20:05:34";"2021-11-27 20:05:34"
"395b2e83-9711-44cf-88a1-f06fac2be9ff";"Dhyan Ek Parishilin";"Sunandaben Vohra";"Gun Gunanuragi Mumukshujano";"Gujarati";"Rack 2 - Aisle 3";2;"2021-09-19 19:02:18";"2021-09-19 19:02:18"
"396f4e0b-6b54-4d1e-be46-89cfc99892f0";"UpdeshPraasad - Volume 4";"Shri Virat";"Virat Prakashan Mandir";"Gujarati";"Rack 2 - Aisle 4";1;"2021-09-19 21:31:43";"2021-09-19 21:31:43"
"399aedd0-f7f8-4642-9a74-3f9cba848f3e";"The Doctrines of Jainism";"Shree Vallabhusuri Smarak Nidhi";"Shree Vallabhusuri Smarak Nidhi";"English";"Rack 6 - Aisle 4";2;"2021-12-11 19:31:21";"2021-12-11 19:31:21"
"39e0dd74-9df6-4e27-a566-bab46622c8d8";"Shushrut Ayurveda - Volume 2";"Sashtu Sahitya Vardhak Karyalay";"Sashtu Sahitya Vardhak Karyalay";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:29:22";"2021-10-10 18:29:22"
"3a19dc77-d449-4954-ab50-2e781b65cf29";"Meditation on Loving Kindness and other sublime states";"Venerable Sujiva";"Houston Meditation Center";"English";"Rack 8 - Aisle 1";1;"2022-02-13 21:38:09";"2022-02-13 21:38:09"
"3a602b31-0ae9-41ed-879a-1c296334f13e";"Jainism In America";"Dr. Bhuvanendra Kumar";"Jain Humanities Press";"English";"Rack 6 - Aisle 2";8;"2021-11-21 21:06:52";"2021-11-21 21:06:52"
"3a8f7f55-8ea7-48e2-9d62-322186c3b4a9";"Ek Raat Anek Vaat";"Swa. Shri Priyadarshan";"Shri Vayavach Kendra";"Gujarati";"Rack 3 - Aisle 1";1;"2021-10-10 17:23:21";"2021-10-10 17:23:21"
"3a92ab3a-7fce-4634-a722-05a649c2ba00";"Havane Havale...";"Anand";"Prerna Prakashan Trust";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 20:27:31";"2021-12-25 20:27:31"
"3a9f0933-f786-4c82-b938-ded99dc3e2d5";"Sadhna Sopan";"Dr. Mukund Soneji";"Shri Satshruth Sadhna Seva Kendra";"Gujarati";"Rack 3 - Aisle 1";2;"2021-10-10 17:01:09";"2021-10-10 17:01:09"
"3b0f63f8-b11a-46cc-ae3a-5a0cc3913408";"Amrutdhara";"Sunandaben Vohra";"Anandsumangal Parivar";"Gujarati";"Rack 2 - Aisle 4";2;"2021-09-19 21:50:48";"2021-09-19 21:50:48"
"3b5be406-e36c-4af2-a7ea-e5a71e741e96";"Preksha Dhyan Shaktini Sadhana";"Yuvacharya Mahapragya";"Anekant Bharti Parsad";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 21:36:13";"2021-11-07 21:36:13"
